id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18204674,Ruhig und zentral am RÃ¼desheimer Platz,125661208,Lotte,Charlottenburg-Wilm.,Wiesbadener StraÃŸe,52.47480906,13.31973725,Entire home/apt,97,3,7,8/12/2018,0.38,1,0
18205130,Well lit large couple room,31777723,Vaatika,Mitte,Alexanderplatz,52.52702794,13.40730995,Private room,31,2,0,,,1,0
18205432,Helles gemÃ¼tliches Zimmer,125665953,Madeleine And,Charlottenburg-Wilm.,Westend,52.51939426,13.28150323,Private room,35,2,9,11/5/2018,0.51,1,150
18209512,Cosy Room in KreuzkÃ¶lln (NeukÃ¶lln / Kreuzberg),125337256,Jennie,NeukÃ¶lln,ReuterstraÃŸe,52.49338513,13.42566542,Private room,45,3,6,10/6/2018,0.34,1,0
18211973,10 Minuten zum Prenzlauer Berg,34705166,Johannes,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52420389,13.44939633,Entire home/apt,66,3,24,10/18/2018,1.28,17,324
18218267,Cosy apartment situated in Friedrichshain,4943720,Nick,Friedrichshain-Kreuzberg,Frankfurter Allee SÃ¼d FK,52.50652797,13.46881044,Entire home/apt,50,3,5,8/7/2017,0.27,1,0
18218700,Living room and bedroom in Kreuzberg,15175035,Niklas,Friedrichshain-Kreuzberg,nÃ¶rdliche Luisenstadt,52.50060919,13.43885175,Private room,55,4,2,6/13/2017,0.11,1,0
18218731,"Light, roomy & comfy 71mÂ² Flat w/balcony in FÂ´hain",30466279,Ilan,Friedrichshain-Kreuzberg,Frankfurter Allee SÃ¼d FK,52.50685729,13.46555294,Entire home/apt,90,2,5,6/25/2018,0.3,1,0
18219192,"Spacious flat with balcony, central",69916445,Christina,Mitte,Moabit West,52.52631117,13.33418053,Entire home/apt,35,5,3,7/29/2017,0.16,1,0
18219501,Spacious Room w/Balcony in the Heart of Kreuzberg,125387566,Leo,Friedrichshain-Kreuzberg,nÃ¶rdliche Luisenstadt,52.5019905,13.42026906,Private room,36,20,1,7/4/2017,0.06,1,0
18219860,"Ganz Wohnung Prenzlauer Allee 
Whole apartment PB",28773605,Richard Edward,Pankow,Helmholtzplatz,52.54081897,13.42424321,Entire home/apt,35,2,14,9/12/2018,0.97,2,62
18219941,Spacious room in NeukÃ¶lln's WeserstraÃŸe,55542259,Breno,NeukÃ¶lln,Rixdorf,52.48278259,13.44286193,Private room,30,2,3,6/23/2018,0.16,1,0
18220853,Sunny Apartment in Prenzlauer Berg,64795600,Jan,Pankow,Prenzlauer Berg Nord,52.55107207,13.42341557,Entire home/apt,80,14,49,10/31/2018,2.7,2,19
18221984,SONYCENTER: lux apartment - 3room/2bath. WIFI,125830614,Stefanie,Mitte,Tiergarten SÃ¼d,52.51253084,13.3743159,Entire home/apt,235,2,77,10/25/2018,4.76,1,224
18222171,Pratico e moderno appartamento a Ostkreuz-F'hain,56794825,Luciano,Friedrichshain-Kreuzberg,Frankfurter Allee SÃ¼d FK,52.50071081,13.46506312,Entire home/apt,77,30,21,10/16/2018,2.54,1,336
18223162,"A calm, clean and cozy flat very well located.",63282854,Giselle,Friedrichshain-Kreuzberg,sÃ¼dliche Luisenstadt,52.50041938,13.44353558,Private room,28,14,6,10/27/2018,0.34,1,10
18224365,Quiet & cozy flat near East Side Gallery Berlin,125856413,Lemi,Friedrichshain-Kreuzberg,Frankfurter Allee SÃ¼d FK,52.50299897,13.45020788,Private room,65,3,45,10/13/2018,2.4,2,82
18231277,Berliner Altbau Charme in SchÃ¶neberg,1118722,Martin,Tempelhof - SchÃ¶neberg,SchÃ¶neberg-SÃ¼d,52.48300356,13.35997725,Private room,70,3,13,9/3/2018,0.75,1,0
18233851,GemÃ¼tliches Zimmer in gemÃ¼tlicher Wohnung,48042546,Pascal,Mitte,Wedding Zentrum,52.55567381,13.38363836,Private room,24,3,5,5/10/2017,0.27,1,0
18234476,cosy space with hammock on the balcony,35401695,Hanna,NeukÃ¶lln,Rixdorf,52.4821151,13.44806275,Entire home/apt,32,20,2,7/23/2017,0.12,1,0
18234512,Little pearl in Prenzlauer Berg,11652909,Francesca,Pankow,Prenzlauer Berg SÃ¼dwest,52.53970602,13.40853693,Private room,65,3,36,10/21/2018,1.95,2,51
18238487,"Wohne im Libeskind Architekturjuwel ""Sapphire""",125998987,Dagmar,Mitte,Brunnenstr. SÃ¼d,52.53554643,13.3800455,Entire home/apt,125,60,13,9/7/2018,0.76,1,168
18245891,Unglaublicher Ausblick Ã¼ber Berlin,126073210,Jaime,Friedrichshain-Kreuzberg,Karl-Marx-Allee-SÃ¼d,52.5185734,13.42959048,Private room,50,2,12,8/12/2018,0.64,1,0
18249698,Room in bright and spacious flat,14864107,Arne,Tempelhof - SchÃ¶neberg,Friedenau,52.46925006,13.32850327,Private room,28,2,0,,,1,0
18257458,Visit us in the beautiful month of May!,26838123,Haziran,NeukÃ¶lln,ReuterstraÃŸe,52.48614882,13.43868452,Private room,15,20,0,,,1,0
18261310,"Cozy, bright, modern flat in central Gesundbrunnen",2780705,Raffaella,Mitte,Osloer StraÃŸe,52.55529872,13.39007996,Entire home/apt,44,6,5,10/29/2018,1.1,1,6
18261386,Private room with key on trendy Weserstrasse.,51559261,Charlie,NeukÃ¶lln,ReuterstraÃŸe,52.48570556,13.43351571,Private room,45,1,83,11/1/2018,4.61,1,330
18262524,"Bright, spacious beauty in Kreuzberg OranienstraÃŸe",8318509,Agi,Friedrichshain-Kreuzberg,nÃ¶rdliche Luisenstadt,52.50236077,13.41909211,Private room,36,3,33,10/15/2018,1.74,1,17
18266768,Charming one bedroom flat in south-west Berlin,5154514,Dominic,Steglitz - Zehlendorf,SchloÃŸstr.,52.46014834,13.32166318,Entire home/apt,50,3,9,10/2/2018,0.51,1,66
18268715,Double room in charming appartment with big balcon,126285778,Astrid,Pankow,Prenzlauer Berg Nord,52.54719733,13.43425213,Private room,50,2,0,,,1,0
18269992,pack light and mi case es su casa,29318171,Dan,Pankow,Prenzlauer Berg SÃ¼dwest,52.53191451,13.42015213,Private room,45,3,7,4/3/2018,0.39,1,0
18270174,Cosy room in Kreuzberg,17685327,LÃ©onard,Friedrichshain-Kreuzberg,sÃ¼dliche Luisenstadt,52.49602643,13.42512981,Private room,22,4,2,8/16/2017,0.13,1,0
18272149,Cosy room located Prenzlauer Berg/WeiÃŸensee,25401957,Josephine,Pankow,Prenzlauer Berg Nord,52.54903721,13.4347588,Private room,25,1,20,7/29/2018,1.1,1,0
18279124,3-ROOM Mitte@Hackescher Markt-view to TV Tower,78319502,Yvonne,Mitte,Alexanderplatz,52.52591476,13.40501545,Entire home/apt,65,1,10,10/7/2018,0.56,1,0
18279845,"AMAZING view over Berlin, small PENTHOUSE",1552892,Jaro,Mitte,Alexanderplatz,52.52281365,13.40401313,Entire home/apt,120,2,32,10/18/2018,1.74,1,360
18280197,Large modern flat with great view,388108,Sophie,Tempelhof - SchÃ¶neberg,SchÃ¶neberg-SÃ¼d,52.48736185,13.37255277,Entire home/apt,130,3,0,,,1,0
18281127,Lovely apartment in Berlin NeukÃ¶lln,41894209,Charlene,NeukÃ¶lln,NeukÃ¶llner Mitte/Zentrum,52.47616626,13.43341478,Entire home/apt,46,5,17,9/9/2018,0.92,1,6
18282548,Sunny Studio in F'shain,658283,Danielle,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51870441,13.46575782,Entire home/apt,65,2,4,10/27/2018,0.22,1,305
18282612,modernes Wohnen im modernen Berlin,43513751,Dietmar,Marzahn - Hellersdorf,Mahlsdorf,52.52861591,13.64252773,Private room,25,1,8,7/3/2018,0.44,1,94
18283296,Stylish and cozy Studio in perfect location.,1987075,Johannes Gaan,Mitte,Brunnenstr. SÃ¼d,52.53491274,13.4047438,Entire home/apt,99,3,2,9/11/2018,0.49,1,174
18284099,YourSweetHome 8,55398739,Laurentiu,Tempelhof - SchÃ¶neberg,SchÃ¶neberg-Nord,52.49859925,13.34723371,Entire home/apt,65,1,12,9/5/2018,0.66,13,180
18284465,Room in Kreuzberg (Schlessiches Tor),126429985,Elena,Friedrichshain-Kreuzberg,sÃ¼dliche Luisenstadt,52.49855051,13.44366102,Private room,48,1,95,11/5/2018,5.05,2,25
18285390,Helle kurfÃ¼rstliche  Altbauwohnung mit Klavier,40875766,Ruth,Charlottenburg-Wilm.,KurfÃ¼rstendamm,52.50151919,13.3075655,Private room,40,2,24,9/28/2018,1.54,1,156
18285392,"Cosy apartment in the weserkiez, NeukÃ¶lln",126438109,Diane,NeukÃ¶lln,Rixdorf,52.48115203,13.44448042,Entire home/apt,49,4,45,11/5/2018,2.38,1,153
18289250,mÃ¶bliertes WG Zimmer in bester Friedrichshainlage,48089234,Merle,Friedrichshain-Kreuzberg,Frankfurter Allee SÃ¼d FK,52.50990525,13.46667475,Private room,25,5,4,8/30/2017,0.23,1,0
18289300,"LEGAL Luxury Apartment in Berlin, very central",126471588,Hridik,Charlottenburg-Wilm.,KantstraÃŸe,52.50542121,13.30868706,Entire home/apt,400,2,78,10/17/2018,4.48,1,134
18290262,Nice room in Friedrichshain! Warschauer U1!,66090874,Sansa,Friedrichshain-Kreuzberg,Karl-Marx-Allee-SÃ¼d,52.50951143,13.45074844,Private room,41,2,47,10/26/2018,2.55,1,25
18291607,Bright & Charming Flat in NeukÃ¶lln,33814367,Martin,NeukÃ¶lln,ReuterstraÃŸe,52.48926401,13.43027751,Private room,75,1,5,7/14/2017,0.27,1,0
18296451,"Room in a sunny, comfortable and central flat",108035176,Ria,NeukÃ¶lln,Rixdorf,52.47668917,13.44487399,Private room,60,2,8,8/7/2018,0.42,2,37
18298685,Cozy&spacious room in a beautiful flat in NeukÃ¶lln,7201489,Johanna,NeukÃ¶lln,ReuterstraÃŸe,52.49031175,13.43292852,Private room,30,5,6,3/20/2018,0.33,1,19
18303653,Romantic Berlin Room,15895656,Adan,Friedrichshain-Kreuzberg,nÃ¶rdliche Luisenstadt,52.49960629,13.42805436,Private room,27,4,10,8/22/2017,0.53,2,0
18304081,Cosy helle 1-Zimmer-Wohnung (20 min zu Alex!!),117488035,Rocio Marie,Lichtenberg,Fennpfuhl,52.52632038,13.47458489,Entire home/apt,39,2,8,7/15/2018,0.47,1,4
18305239,WunderschÃ¶ne Wohnung nahe Kudamm/GedÃ¤chtniskirche,126604181,Heidi,Charlottenburg-Wilm.,DÃ¼sseldorfer StraÃŸe,52.49913066,13.33294996,Entire home/apt,130,5,9,9/22/2018,0.51,1,0
18307282,Im Herzen Kreuzbergs,126620943,Luisa,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49684048,13.39953837,Private room,38,2,18,10/25/2018,0.97,1,0
18307915,Room in Penthouse in NeukÃ¶lln,24375621,Stefano,NeukÃ¶lln,Schillerpromenade,52.46635345,13.43184781,Private room,44,3,10,12/19/2017,0.54,2,79
18308115,Cosy room in beautiful apartement,1412362,Fred,NeukÃ¶lln,ReuterstraÃŸe,52.48473884,13.43695567,Private room,50,3,2,8/4/2017,0.11,1,2
18308628,Sunny room in central NeukÃ¶lln,126630623,Katharina,NeukÃ¶lln,ReuterstraÃŸe,52.48609757,13.42676938,Private room,24,2,71,8/21/2018,3.94,1,0
18308691,Cozy Loft with balcony in Kreuzberg,14513479,Jacob,Tempelhof - SchÃ¶neberg,Tempelhof,52.48505727,13.39397702,Entire home/apt,100,3,14,8/5/2018,0.74,1,0
18309068,GrÃ¼ne Oase in Pankow,17749407,Caroline,Pankow,Pankow Zentrum,52.56375637,13.4036154,Entire home/apt,119,3,5,8/8/2018,0.33,1,46
18309298,"GroÃŸes, helles Zimmer / Bright and spacious room",31168705,Ute,Mitte,Brunnenstr. SÃ¼d,52.52999877,13.38658791,Private room,25,5,1,5/29/2017,0.06,2,0
18309638,Studio for one near FU University in a green area,110464479,Andreas & Ruth,Steglitz - Zehlendorf,Zehlendorf  Nord,52.43998671,13.24171225,Entire home/apt,40,2,5,9/23/2018,0.28,1,326
18315350,SPACIOUS & COZY STUDIO FLAT_wooden simplicity,64609445,Ina,NeukÃ¶lln,NeukÃ¶llner Mitte/Zentrum,52.47029879,13.43432723,Entire home/apt,59,1,22,9/25/2017,1.18,1,0
18317257,Super big Central Apartment in Berlin Mitte,1520741,Anastasia,Mitte,Alexanderplatz,52.52455287,13.41069728,Private room,42,3,28,8/18/2018,1.52,1,5
18317643,Bright Room in Friedrichshain,31163928,Maximilian,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51890238,13.47178384,Private room,49,2,63,10/17/2018,3.39,2,45
18320283,central room in Berlin,98471628,Nicolai,Mitte,Moabit Ost,52.53146051,13.34523874,Private room,30,3,6,3/5/2018,0.33,1,36
18320485,Cozy studio apartment in West Berlin,104396728,Anzour,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48199885,13.32908227,Entire home/apt,60,2,14,6/13/2018,0.75,1,0
18321973,GroÃŸzÃ¼gige Familienwohnung nÃ¤he Prenzlauer Berg,126742547,Andreas,Pankow,Pankow SÃ¼d,52.55474573,13.41907755,Entire home/apt,90,2,4,8/12/2018,0.21,1,0
18322385,Kleines Domizil der gehobenen Klasse,126751719,Julia,Mitte,Moabit West,52.52765274,13.3364088,Entire home/apt,50,2,98,11/6/2018,5.28,1,10
18322699,"Cosy, calm 2BD in PrenzlÂ´Berg with balcony",34562482,Annette,Pankow,Prenzlauer Berg SÃ¼dwest,52.53530675,13.41702352,Entire home/apt,70,2,3,11/19/2017,0.16,1,0
18324532,Sunny rooftop apartment with balcony,118970442,Marcel,Pankow,Helmholtzplatz,52.54257797,13.42325984,Private room,100,1,3,9/11/2017,0.16,1,0
18325622,"Nice Bedroom / Tolles Zimmer in Neukolln,Berlin",126777678,Carlos,NeukÃ¶lln,Schillerpromenade,52.47914017,13.42580109,Private room,35,1,0,,,1,0
18326179,Rooftop appartement in Neukoelln / Kreuzkoelln,1260005,Philip,NeukÃ¶lln,ReuterstraÃŸe,52.48911053,13.4268297,Entire home/apt,150,2,3,10/7/2018,1.22,1,7
18327186,BIG 6 Rooms Center City Apt.KurfÃ¼rstendamm,109353960,Angelina,Charlottenburg-Wilm.,KurfÃ¼rstendamm,52.50112815,13.30719445,Entire home/apt,279,1,67,10/28/2018,3.62,9,146
18329696,Room in the heart of Kreuzberg,126816039,Katie,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49097453,13.39212616,Private room,24,1,1,4/27/2017,0.05,1,0
18334137,Mitte - Contemporary Design Apartment,19611198,Marcel,Mitte,Brunnenstr. SÃ¼d,52.53789731,13.39831573,Entire home/apt,110,2,25,10/22/2018,1.35,1,28
18337166,primeflats - Cooles Friedrichshain studio in artsy street 8,1625771,Ben,Friedrichshain-Kreuzberg,Frankfurter Allee SÃ¼d FK,52.51490899,13.46040091,Entire home/apt,42,1,25,10/13/2018,1.49,45,94
18338915,Beautiful and cosy in Friedrichshain,22352352,Nadja,Friedrichshain-Kreuzberg,Karl-Marx-Allee-SÃ¼d,52.51472154,13.44837461,Entire home/apt,55,2,2,5/29/2017,0.11,1,0
18339755,ELEGANT & COSY HOME IN CHARLOTTENBURG/KUâ€™DAMM,2310164,Chi,Charlottenburg-Wilm.,Neue KantstraÃŸe,52.5014258,13.30460523,Entire home/apt,67,2,7,10/25/2018,1.09,1,116
18343135,Double room with balcony in city centre,7962082,Anna,Mitte,Moabit Ost,52.5239997,13.35144166,Private room,34,5,11,2/18/2018,0.59,2,0
18343337,Trendy & Cosy in Berlin Mitte!,14747423,Felix,Mitte,Alexanderplatz,52.5071806,13.41440504,Entire home/apt,110,3,35,10/20/2018,1.91,1,172
18343791,bright room - central Prenzlauer Berg,14204577,Chrissie,Pankow,Prenzlauer Berg Nord,52.55064454,13.4299766,Private room,27,2,3,9/10/2017,0.17,3,0
18344860,1 room facing West in Berlin (Moabit),80728051,Dorothea,Mitte,Moabit West,52.52468587,13.33421725,Private room,30,2,13,9/16/2018,0.69,3,0
18345320,rooftop flat in Berlin (Moabit),80728051,Dorothea,Mitte,Moabit West,52.52475141,13.33589835,Entire home/apt,80,3,0,,,3,0
18350049,Beautiful light + spacious room in Prenzlauer Berg,2806304,Lara,Pankow,Prenzlauer Berg Nord,52.54187335,13.43921413,Private room,40,2,9,10/27/2018,0.49,1,352
18350410,PERFECT location in the heart of Berlin CITY WEST,84684776,Maiko,Charlottenburg-Wilm.,DÃ¼sseldorfer StraÃŸe,52.4974635,13.33569213,Entire home/apt,95,5,5,9/23/2018,0.28,1,0
18350730,"Homely, Sunny and Large Renovated Apartment!",4441470,Deniz,NeukÃ¶lln,Rixdorf,52.4821436,13.44482789,Private room,30,4,11,7/11/2018,0.6,1,0
18352196,Lovely room in Berlin-neukÃ¶lln,109015106,David,NeukÃ¶lln,Rixdorf,52.47812034,13.44802723,Private room,30,1,9,8/14/2017,0.49,1,0
18352227,Neue Dachgeschosswohnung mit eigener Dachterasse,127017945,Anna,Steglitz - Zehlendorf,SchloÃŸstr.,52.46040625,13.3199401,Entire home/apt,100,1,21,10/24/2018,1.33,1,164
18352268,Private Room in Central City West / 4,116125052,Frank,Charlottenburg-Wilm.,SchloÃŸ Charlottenburg,52.51776248,13.29312972,Private room,35,1,88,11/1/2018,4.71,7,349
18355768,Beautiful and comfortable room in Berlin Mitte,75236707,Stephan,Mitte,Brunnenstr. SÃ¼d,52.5341187,13.3802749,Private room,49,2,7,10/18/2017,0.49,1,0
18356081,Great apartment with a garden in NeukÃ¶lln!,2868761,Hannah Mo,NeukÃ¶lln,NeukÃ¶llner Mitte/Zentrum,52.48173455,13.42788673,Private room,20,7,1,5/25/2018,0.18,1,1
18356099,Quiet room in a house in the center of Kreuzberg,59011125,Silvio,Friedrichshain-Kreuzberg,sÃ¼dliche Luisenstadt,52.50011487,13.44120595,Private room,32,1,92,10/18/2018,4.91,1,354
18356404,Cosy room in spacious WG located in SchÃ¶neberg,43082788,Hannah,Tempelhof - SchÃ¶neberg,Friedenau,52.46783517,13.33843561,Private room,11,4,8,8/26/2018,0.49,1,0
18356413,"Cosy place, quiet area, excellent public transport",20092106,Milena,Charlottenburg-Wilm.,Mierendorffplatz,52.52491769,13.30117166,Private room,50,1,0,,,1,0
18356431,Rooftop apartment with terrace - spacious+sunny!,432250,Till,Mitte,Brunnenstr. SÃ¼d,52.53597991,13.399266,Entire home/apt,70,4,2,5/9/2017,0.11,1,0
18358079,calm and nice flat in spandau,126621397,Samir,Spandau,Hakenfelde,52.56554116,13.21761558,Private room,35,1,0,,,1,0
18358561,New & well located Room for 2 in Prenzlauer Berg,3779968,Federico,Pankow,Prenzlauer Berg Nordwest,52.55161652,13.4053571,Private room,50,2,0,,,1,83
18358973,"2 bedroom, Torstrasse, Mitte",51877262,Chris,Mitte,Alexanderplatz,52.52615397,13.38868442,Entire home/apt,70,59,1,10/6/2018,0.91,3,290
18359186,Cosy and so central,127088495,Marie,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.49386999,13.33165649,Private room,35,1,12,8/9/2017,0.65,2,0
18359639,3 Zimmer im grÃ¼nen Pankow - NiederschÃ¶nhausen,87070021,Tobias,Pankow,SchÃ¶nholz/Wilhelmsruh/Rosenthal,52.58343961,13.37681295,Entire home/apt,48,2,3,10/11/2017,0.17,1,0
18360840,200sqm Loft - for Families and Friends -  on Spree,47610585,Anja,Mitte,Moabit West,52.51876978,13.33336815,Entire home/apt,190,1,43,10/21/2018,2.31,3,159
18364536,20 mÂ² calm room with old building charm,22572745,Christiane,Mitte,Moabit West,52.5208147,13.3345326,Private room,25,5,21,6/22/2018,1.18,1,0
18364589,Zentral & Stylish,33259260,Maximilian,Tempelhof - SchÃ¶neberg,Friedenau,52.47506293,13.34340228,Entire home/apt,85,1,1,5/28/2017,0.06,1,0
18364724,Zimmer in Berlin Mitte. Ladies only.,127146676,Judy,Mitte,Moabit Ost,52.52213056,13.35428168,Private room,24,1,116,10/24/2018,6.34,1,254
18365897,Zentral & doch gemÃ¼tlich im GrÃ¼nen,124391826,Hanna,Charlottenburg-Wilm.,Charlottenburg Nord,52.53668139,13.28852089,Private room,37,1,27,10/18/2018,1.51,1,67
18366389,by elevator to the scy of berlin-,45465596,Steffen,Mitte,Brunnenstr. SÃ¼d,52.5359119,13.40547441,Entire home/apt,85,1,6,12/20/2017,0.32,4,0
18366439,Bright and cosy flat with many options,64614461,Jana,Marzahn - Hellersdorf,Marzahn-SÃ¼d,52.53197581,13.54141501,Entire home/apt,55,2,4,1/1/2018,0.23,1,0
18367909,Spacious Room in Berlin,72268035,Sergej,Lichtenberg,Neu Lichtenberg,52.5105275,13.50288027,Private room,14,5,4,2/17/2018,0.23,1,0
18368379,â€¢Bright Space in NeukÃ¶lln close to Friedrichshainâ€¢,10416411,Michel,NeukÃ¶lln,Rixdorf,52.48520658,13.45296167,Private room,21,4,40,10/30/2018,2.35,1,34
18368838,Large room with loft bed in cosmopolitan NeukÃ¶lln.,26248034,Olga,NeukÃ¶lln,Rixdorf,52.47814502,13.44769223,Private room,33,6,5,10/8/2018,0.27,1,35
18369050,GemÃ¼tlicher Altbau 2 Schlafzimmer,127189162,Robert,Lichtenberg,Alt-Lichtenberg,52.5158584,13.49555553,Entire home/apt,95,3,43,10/14/2018,2.58,1,0
18370239,Cozy room in Friedrichshain near BoxhagenerPlatz,12676215,Magdalena,Friedrichshain-Kreuzberg,Frankfurter Allee SÃ¼d FK,52.51215709,13.46188986,Private room,40,1,16,9/9/2018,0.86,1,163
18371641,Nice room with balcony in top location,127213292,Mariano&Maria,Pankow,Prenzlauer Berg Nord,52.55344848,13.41585985,Private room,40,3,66,10/28/2018,3.55,1,56
18371783,cosy Appartement close to Ostkreuz,116996523,Carsten,Lichtenberg,Neu Lichtenberg,52.50072437,13.49376449,Entire home/apt,55,5,1,5/14/2017,0.06,1,0
18372963,Berliner Altbau - direkt an der U8 ~12min zum Alex,52407823,Alexandra,Reinickendorf,Ost 2,52.56934443,13.36061968,Private room,39,1,14,9/20/2018,0.75,1,47
18373517,"2 Sofas for 4 in the heart of Berlin, cosy & clean",1205458,Lola,Mitte,Regierungsviertel,52.50931814,13.39341211,Private room,59,1,6,9/25/2018,0.36,2,0
18373685,Actractive room in a cosy flat with view.,15640792,Daniele,Pankow,Prenzlauer Berg Ost,52.52717763,13.44970392,Private room,25,2,3,6/1/2017,0.16,1,0
18373911,2 Zimmerwohnung in Steglitz/Berlin,127236491,Diana,Steglitz - Zehlendorf,Albrechtstr.,52.46169279,13.34048922,Entire home/apt,50,10,1,6/7/2017,0.06,1,0
18380010,"Erkerzimmer, NÃ¤he Schloss Charlottenburg, Spree",127300465,Claudia,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51923348,13.30921695,Private room,50,1,66,10/27/2018,3.74,1,0
18380063,"Wohnen in heller Altbauwohnung, City West/Messe",127299966,Cornelia,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48249258,13.3228927,Private room,28,5,15,9/23/2018,0.86,1,0
18380503,come in and feel perfect in top area near Kudamm,596097,Michael,Charlottenburg-Wilm.,DÃ¼sseldorfer StraÃŸe,52.49584739,13.32233743,Entire home/apt,113,2,18,10/3/2018,1.02,5,315
18382782,Parkview Apartment Skyline,1194258,Stefan,Mitte,Brunnenstr. SÃ¼d,52.53315282,13.40351865,Entire home/apt,90,3,62,10/19/2018,3.68,12,57
18383431,Spacious private room the center of neukÃ¶ln,8792609,Christian,NeukÃ¶lln,NeukÃ¶llner Mitte/Zentrum,52.4679865,13.4427208,Private room,14,1,4,5/21/2017,0.22,3,0
18383537,Big room close to the central areas of Berlin,9950354,Stefan,Mitte,Wedding Zentrum,52.55160147,13.36196831,Private room,39,1,25,8/18/2018,1.64,1,0
18383577,lovely and quiet place,21461309,Susanne,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.5169158,13.32146085,Private room,35,1,4,6/22/2017,0.22,1,38
18383617,Cozy loft-style apartment in Prenzlauer Berg,6729043,Dr.Christoph,Mitte,Brunnenstr. SÃ¼d,52.53936647,13.40207036,Entire home/apt,74,2,2,7/14/2017,0.11,1,0
18384365,Cozy Studio Apartment in NeukÃ¶lln's finest,34116629,Sara,NeukÃ¶lln,ReuterstraÃŸe,52.48652023,13.43863248,Entire home/apt,50,3,2,1/3/2018,0.11,1,0
18384648,Zentrale ruhige Wohnung Prenzlau,31097099,Vanessa,Pankow,Prenzlauer Berg Nord,52.54718817,13.42719588,Private room,54,3,5,6/30/2017,0.27,3,17
18385814,Cozy Room Centrally Located in Friedrichshain Area,108955684,Marie,Lichtenberg,Frankfurter Allee SÃ¼d,52.51096657,13.47634611,Private room,25,2,47,10/22/2018,2.64,2,141
18386291,1 room facing East in Berlin (Moabit),80728051,Dorothea,Mitte,Moabit West,52.52381699,13.33368452,Private room,35,2,10,9/16/2018,0.55,3,0
